64,28.582151412963867
64,18.728891372680664
64,15.637029647827148
64,10.330421447753906
64,10.294602394104004
64,14.566360473632812
64,8.871881484985352
64,13.386231422424316
64,8.646148681640625
64,11.053855895996094
64,12.031258583068848
64,9.793343544006348
64,8.723162651062012
64,10.495686531066895
64,7.671220779418945
64,8.307991027832031
64,6.138648986816406
64,2.503937244415283
64,9.52592945098877
64,4.378780364990234
64,8.005636215209961
64,6.030694484710693
64,4.351972579956055
64,4.402379035949707
64,3.047146797180176
64,3.147446393966675
64,11.649657249450684
64,4.177803039550781
64,6.243120193481445
64,5.796695709228516
64,7.328939914703369
64,8.354910850524902
64,8.912052154541016
64,7.553061008453369
64,4.0380353927612305
64,4.295547008514404
64,4.4145731925964355
64,2.2341294288635254
64,28.543319702148438
64,19.86731719970703
64,17.222789764404297
64,11.53615665435791
64,11.019679069519043
64,14.413385391235352
64,8.707137107849121
64,13.177436828613281
64,9.1002197265625
64,11.086709976196289
64,12.343652725219727
64,9.852339744567871
64,8.817411422729492
64,10.846973419189453
64,7.996646404266357
64,8.573383331298828
64,6.027130603790283
64,2.6765787601470947
64,9.306220054626465
64,4.826587677001953
64,8.17241382598877
64,5.854571342468262
64,4.392734050750732
64,4.264382362365723
64,2.864135265350342
64,3.35845685005188
64,11.658029556274414
64,4.47632360458374
64,5.659597873687744
64,5.587244033813477
64,7.315043926239014
64,9.006468772888184
64,9.355626106262207
64,7.7619404792785645
64,4.323256015777588
64,4.597092628479004
64,4.560498237609863
64,2.1753172874450684
64,4.486476898193359
64,5.165984630584717
64,2.491122007369995
64,4.275790691375732
64,5.172878742218018
64,1.3702930212020874
64,2.277822494506836
64,1.785309910774231
64,4.515143871307373
64,3.10227108001709
64,6.33478307723999
64,6.353688716888428
64,7.770411968231201
64,5.8193159103393555
64,5.014077186584473
64,6.174962997436523
64,5.041562080383301
64,47.030548095703125
64,26.320911407470703
64,22.0001163482666
64,14.841752052307129
64,13.554622650146484
64,15.066899299621582
64,18.986042022705078
64,24.889707565307617
64,10.048920631408691
64,18.302736282348633
64,6.203059196472168
64,16.025999069213867
64,13.82148551940918
64,10.626794815063477
64,6.691877841949463
64,11.394645690917969
